Seconds,Latitude,Longitude,Elevation,Data
2022-09-22T09:33:44.708989Z,51.53887169,-0.145705249,82469.0,4846.316831683168
2022-09-22T09:33:45.708989Z,51.538865758,-0.145687127,82177.0,4852.0
2022-09-22T09:33:46.708989Z,51.538861434,-0.145674307,81871.9,4859.051546391753
2022-09-22T09:33:47.708989Z,51.538860221,-0.14566836,81803.5,4864.0
2022-09-22T09:33:48.708989Z,51.538859484,-0.145669033,81675.7,4871.366336633663
2022-09-22T09:33:49.708989Z,51.53885807,-0.145667348,81778.6,4876.0
2022-09-22T09:33:50.708989Z,51.538857226,-0.145666357,81882.4,4885.3564356435645
2022-09-22T09:33:51.708989Z,51.538856828,-0.145665605,81969.0,4891.0
2022-09-22T09:33:52.708989Z,51.538855906,-0.14566497,82147.1,4904.588235294118
2022-09-22T09:33:53.708989Z,51.53885339,-0.145666173,82248.6,4912.0
2022-09-22T09:33:54.708989Z,51.538847134,-0.145665126,81976.9,4914.55
2022-09-22T09:33:55.708989Z,51.538840164,-0.145658556,81972.6,4927.0
2022-09-22T09:33:56.708989Z,51.538832018,-0.145648367,81871.5,4925.118811881188
2022-09-22T09:33:57.708989Z,51.538822308,-0.145638277,81777.0,4917.0
2022-09-22T09:33:58.708989Z,51.538812487,-0.145629372,81545.1,4914.029702970297
2022-09-22T09:33:59.708989Z,51.53880285,-0.145618549,81398.6,4902.0
2022-09-22T09:34:00.708989Z,51.538792183,-0.145610556,81335.6,4901.564356435643
2022-09-22T09:34:01.708989Z,51.538780654,-0.145604653,81126.5,4900.0
2022-09-22T09:34:02.708989Z,51.538767707,-0.145599791,80943.6,4899.564356435643
2022-09-22T09:34:03.708989Z,51.53875537,-0.145596181,80833.1,4898.0
2022-09-22T09:34:04.708989Z,51.538743104,-0.145592948,80795.4,4899.941747572816
2022-09-22T09:34:05.708989Z,51.538730286,-0.145589569,80709.5,4906.0
2022-09-22T09:34:06.708989Z,51.538717887,-0.145587747,80638.6,4907.287128712871
2022-09-22T09:34:07.708989Z,51.538706115,-0.145584642,80687.4,4911.0
2022-09-22T09:34:08.708989Z,51.538694044,-0.145581185,80741.8,4911.0
2022-09-22T09:34:09.708989Z,51.538682694,-0.145576545,80962.7,4915.020618556701
2022-09-22T09:34:10.708989Z,51.538670868,-0.145571936,81050.3,4916.0
2022-09-22T09:34:11.708989Z,51.538658956,-0.145567055,81098.3,4920.752475247525
2022-09-22T09:34:12.708989Z,51.538647585,-0.145561199,81067.7,4922.0
2022-09-22T09:34:13.708989Z,51.538635692,-0.145555282,81062.2,4929.2
2022-09-22T09:34:14.708989Z,51.538624013,-0.145550868,81115.5,4931.0
2022-09-22T09:34:15.708989Z,51.538613292,-0.145546215,81213.2,4937.495049504951
2022-09-22T09:34:16.708989Z,51.538602272,-0.145543565,81307.9,4939.0
2022-09-22T09:34:17.708989Z,51.538591366,-0.145538425,81178.5,4939.82
2022-09-22T09:34:18.708989Z,51.53857915,-0.145535715,81364.0,4940.0
2022-09-22T09:34:19.708989Z,51.538567448,-0.14553238,81584.9,4944.158415841584
2022-09-22T09:34:20.708989Z,51.538556001,-0.145530329,81652.1,4945.0
2022-09-22T09:34:21.708989Z,51.538541152,-0.145536248,81734.8,4950.95
2022-09-22T09:34:22.708989Z,51.538528458,-0.145544717,81725.4,4952.0
2022-09-22T09:34:23.708989Z,51.538514756,-0.145550101,81696.6,4953.705882352941
2022-09-22T09:34:24.708989Z,51.538501779,-0.145554055,81662.7,4954.0
2022-09-22T09:34:25.708989Z,51.538488818,-0.145557321,81888.7,4956.30303030303
2022-09-22T09:34:26.708989Z,51.538476173,-0.145559972,81982.8,4960.0
2022-09-22T09:34:27.708989Z,51.538463038,-0.145565334,82129.3,4960.0
2022-09-22T09:34:28.708989Z,51.538451564,-0.145570336,82563.3,4960.0
2022-09-22T09:34:29.708989Z,51.538439606,-0.14557457,82929.6,4960.392156862745
2022-09-22T09:34:30.708989Z,51.538428364,-0.145576122,82864.7,4961.0
2022-09-22T09:34:31.708989Z,51.538415545,-0.145576532,82979.5,4964.742574257426
2022-09-22T09:34:32.708989Z,51.538402695,-0.145579882,82852.3,4970.0
2022-09-22T09:34:33.708989Z,51.538390058,-0.145582613,83083.0,4972.980198019802
2022-09-22T09:34:34.708989Z,51.538378194,-0.145585056,83208.2,4977.0
2022-09-22T09:34:35.708989Z,51.53836669,-0.145585845,83139.9,4978.336633663366
2022-09-22T09:34:36.708989Z,51.538354133,-0.14558948,83481.8,4980.0
2022-09-22T09:34:37.708989Z,51.538342859,-0.145594493,83740.9,4985.009900990099
2022-09-22T09:34:38.708989Z,51.538330782,-0.145598472,83998.8,4991.0
2022-09-22T09:34:39.708989Z,51.538317177,-0.145606861,84328.7,4991.0
2022-09-22T09:34:40.708989Z,51.53830467,-0.145613169,84838.9,5003.74
2022-09-22T09:34:41.708989Z,51.538292299,-0.145619069,85308.8,5004.0
2022-09-22T09:34:42.708989Z,51.538280672,-0.145621215,85065.1,5017.861386138614
2022-09-22T09:34:43.708989Z,51.53826907,-0.145625334,85260.1,5018.0
2022-09-22T09:34:44.708989Z,51.538257954,-0.145632894,85646.6,5029.882352941177
2022-09-22T09:34:45.708989Z,51.538246055,-0.145639148,85739.2,5030.07
2022-09-22T09:34:46.708989Z,51.538234874,-0.145645535,85481.9,5037.0
2022-09-22T09:34:47.708989Z,51.53822261,-0.1456543,85377.7,5037.257425742574
2022-09-22T09:34:48.708989Z,51.538211951,-0.145663398,85261.3,5050.0
2022-09-22T09:34:49.708989Z,51.538200877,-0.145672045,85202.5,5050.8712871287125
2022-09-22T09:34:50.708989Z,51.538190049,-0.145682761,85254.0,5072.0
2022-09-22T09:34:51.708989Z,51.538179629,-0.145692012,85233.1,5073.069306930693
2022-09-22T09:34:52.708989Z,51.538171026,-0.145700035,84957.2,5090.0
2022-09-22T09:34:53.708989Z,51.538162722,-0.145706984,84782.5,5090.762376237623
2022-09-22T09:34:54.708989Z,51.5381538,-0.145715118,84652.1,5101.0
2022-09-22T09:34:55.708989Z,51.538144067,-0.145724831,84735.9,5101.0
2022-09-22T09:34:56.708989Z,51.538134381,-0.145734929,84810.6,5109.762376237623
2022-09-22T09:34:57.708989Z,51.53812409,-0.145746431,84769.4,5116.0
2022-09-22T09:34:58.708989Z,51.538113975,-0.145758963,84790.9,5126.267326732674
2022-09-22T09:34:59.708989Z,51.538102408,-0.145770187,85986.2,5133.0
2022-09-22T09:35:00.708989Z,51.538092946,-0.14578045,86029.0,5139.6435643564355
2022-09-22T09:35:01.708989Z,51.538083699,-0.145787425,85813.4,5144.0
2022-09-22T09:35:02.708989Z,51.538072263,-0.145797964,85785.8,5161.568627450981
2022-09-22T09:35:03.708989Z,51.538061932,-0.145804944,86100.6,5172.0
2022-09-22T09:35:04.708989Z,51.538050023,-0.145814782,86064.5,5191.306930693069
2022-09-22T09:35:05.708989Z,51.538038763,-0.145823481,86004.2,5202.0
2022-09-22T09:35:06.708989Z,51.538027788,-0.145831501,85849.0,5200.693069306931
2022-09-22T09:35:07.708989Z,51.538017216,-0.145839917,85824.7,5200.0
2022-09-22T09:35:08.708989Z,51.538007891,-0.145849765,85818.7,5194.6138613861385
2022-09-22T09:35:09.708989Z,51.537998164,-0.145860182,85859.2,5192.0
2022-09-22T09:35:10.708989Z,51.537988037,-0.145867903,86029.7,5190.38
2022-09-22T09:35:11.708989Z,51.537977952,-0.145878421,86162.5,5183.0
2022-09-22T09:35:12.708989Z,51.537969866,-0.145890447,85978.6,5183.19801980198
2022-09-22T09:35:13.708989Z,51.537962386,-0.145904338,85810.7,5184.0
2022-09-22T09:35:14.708989Z,51.537956509,-0.145918774,85759.3,5184.63
2022-09-22T09:35:15.708989Z,51.537948252,-0.145932794,85627.4,5187.0
2022-09-22T09:35:16.708989Z,51.537940095,-0.145945009,85813.6,5188.138613861386
2022-09-22T09:35:17.708989Z,51.537932205,-0.145958101,85932.4,5192.0
2022-09-22T09:35:18.708989Z,51.537923851,-0.145970761,86069.7,5194.666666666667
2022-09-22T09:35:19.708989Z,51.537914669,-0.145983305,86265.2,5203.0
2022-09-22T09:35:20.708989Z,51.537905858,-0.145996632,86559.3,5206.475247524752
2022-09-22T09:35:21.708989Z,51.537897687,-0.146009155,86880.2,5216.0
2022-09-22T09:35:22.708989Z,51.537888256,-0.146020659,86868.8,5216.277227722772
2022-09-22T09:35:23.708989Z,51.537880159,-0.146027772,86872.8,5217.0
2022-09-22T09:35:24.708989Z,51.537873441,-0.146037469,87024.3,5217.0
2022-09-22T09:35:25.708989Z,51.537865656,-0.146049772,87071.1,5215.415841584158
2022-09-22T09:35:26.708989Z,51.537858088,-0.146061488,87331.4,5215.0
2022-09-22T09:35:27.708989Z,51.537850479,-0.14607391,87675.9,5215.0
2022-09-22T09:35:28.708989Z,51.537842634,-0.146087513,87937.1,5215.0
2022-09-22T09:35:29.708989Z,51.537834658,-0.146101437,87949.1,5215.811881188119
2022-09-22T09:35:30.708989Z,51.537825177,-0.146117804,87588.7,5216.0
2022-09-22T09:35:31.708989Z,51.537815411,-0.14613283,87150.8,5219.32
2022-09-22T09:35:32.708989Z,51.537806083,-0.146147791,86834.7,5220.0
2022-09-22T09:35:33.708989Z,51.537796542,-0.146163726,86596.3,5220.841584158416
2022-09-22T09:35:34.708989Z,51.537786415,-0.146178124,86453.1,5221.0
2022-09-22T09:35:35.708989Z,51.537776339,-0.146195519,86159.8,5223.554455445545
2022-09-22T09:35:36.708989Z,51.537766843,-0.14621086,86087.8,5224.0
2022-09-22T09:35:37.708989Z,51.537757144,-0.146224706,86058.8,5221.415841584158
2022-09-22T09:35:38.708989Z,51.53774711,-0.146237802,86093.6,5221.0
2022-09-22T09:35:39.708989Z,51.537736487,-0.146250591,86030.2,5216.59405940594
2022-09-22T09:35:40.708989Z,51.537725874,-0.146262439,85852.1,5216.0
2022-09-22T09:35:41.708989Z,51.537715879,-0.146275097,85808.5,5215.203883495145
2022-09-22T09:35:42.708989Z,51.537705804,-0.146287388,85694.1,5214.0
2022-09-22T09:35:43.708989Z,51.537697121,-0.146298424,85739.7,5216.910891089109
2022-09-22T09:35:44.708989Z,51.537687991,-0.146309587,85716.9,5221.0
2022-09-22T09:35:45.708989Z,51.53767984,-0.14632132,85859.6,5229.514851485149
2022-09-22T09:35:46.708989Z,51.537671574,-0.14633086,85773.2,5241.0
