Seconds,Latitude,Longitude,Elevation,Data
2022-09-22T09:45:34.708989Z,51.54001409,-0.147603202,93862.9,2076.0
2022-09-22T09:45:35.708989Z,51.540010583,-0.147580583,95506.0,2072.4752475247524
2022-09-22T09:45:36.708989Z,51.540012721,-0.147558662,95755.2,2072.0
2022-09-22T09:45:37.708989Z,51.540013541,-0.147536724,95836.6,2072.0
2022-09-22T09:45:38.708989Z,51.540014738,-0.147513464,96061.8,2072.0
2022-09-22T09:45:39.708989Z,51.540017177,-0.147489974,96140.6,2074.732673267327
2022-09-22T09:45:40.708989Z,51.540020486,-0.14746601,96314.8,2075.0
2022-09-22T09:45:41.708989Z,51.540021397,-0.147441677,97123.9,2073.138613861386
2022-09-22T09:45:42.708989Z,51.540023399,-0.147418739,97247.9,2073.0
2022-09-22T09:45:43.708989Z,51.540025123,-0.147395847,97563.1,2073.0
2022-09-22T09:45:44.708989Z,51.54002832,-0.147375735,97491.7,2073.0
2022-09-22T09:45:45.708989Z,51.540028125,-0.147353757,98253.0,2077.80198019802
2022-09-22T09:45:46.708989Z,51.540027262,-0.147333623,99294.2,2078.0
2022-09-22T09:45:47.708989Z,51.54002974,-0.147314781,99321.0,2072.121212121212
2022-09-22T09:45:48.708989Z,51.540029416,-0.147292446,100028.5,2072.0
2022-09-22T09:45:49.708989Z,51.540029228,-0.147271792,100124.1,2069.03
2022-09-22T09:45:50.708989Z,51.540032905,-0.147252465,99401.9,2069.0
2022-09-22T09:45:51.708989Z,51.540037325,-0.147231529,98725.5,2065.4653465346537
2022-09-22T09:45:52.708989Z,51.540042842,-0.147220657,97035.7,2062.0
2022-09-22T09:45:53.708989Z,51.540042678,-0.14719864,97884.9,2058.94
2022-09-22T09:45:54.708989Z,51.540046466,-0.147177142,97772.9,2056.0
2022-09-22T09:45:55.708989Z,51.540051222,-0.147156468,97495.3,2054.9504950495048
2022-09-22T09:45:56.708989Z,51.540054567,-0.147134973,97265.0,2054.0
2022-09-22T09:45:57.708989Z,51.540058503,-0.147118535,96598.5,2051.2772277227723
2022-09-22T09:45:58.708989Z,51.540061958,-0.147103959,96119.1,2049.0
2022-09-22T09:45:59.708989Z,51.540065312,-0.147086315,95366.8,2050.089108910891
2022-09-22T09:46:00.708989Z,51.54006928,-0.147067039,94844.8,2051.0
2022-09-22T09:46:01.708989Z,51.540073641,-0.147049129,93938.7,2051.56
2022-09-22T09:46:02.708989Z,51.540074831,-0.147028018,94501.7,2052.0
2022-09-22T09:46:03.708989Z,51.54007844,-0.147005391,94654.2,2049.70297029703
2022-09-22T09:46:04.708989Z,51.540078608,-0.146985294,95490.2,2048.0
2022-09-22T09:46:05.708989Z,51.54007973,-0.146966257,95736.2,2048.089108910891
2022-09-22T09:46:06.708989Z,51.540080504,-0.146947151,95918.7,2049.0
2022-09-22T09:46:07.708989Z,51.540083069,-0.146928773,95428.4,2048.6732673267325
2022-09-22T09:46:08.708989Z,51.540086757,-0.146911058,94985.2,2046.0
2022-09-22T09:46:09.708989Z,51.540091368,-0.146894467,94252.8,2046.3564356435643
2022-09-22T09:46:10.708989Z,51.540095679,-0.146876437,93412.0,2049.0
2022-09-22T09:46:11.708989Z,51.540098854,-0.146857062,92704.4,2049.24
2022-09-22T09:46:12.708989Z,51.540102238,-0.146841761,91842.6,2051.0
2022-09-22T09:46:13.708989Z,51.54010542,-0.146823072,91519.9,2050.3
2022-09-22T09:46:14.708989Z,51.540107234,-0.146803387,91506.0,2046.0
2022-09-22T09:46:15.708989Z,51.540110056,-0.146782876,91604.5,2045.4059405940593
2022-09-22T09:46:16.708989Z,51.540110246,-0.146763632,91422.7,2042.0
